2017/05/16 22:53:36 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 22:54:56 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 22:54:56 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 22:54:56 [D] [factoryController.go:97] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:02:35 [I] [asm_amd64.s:2086] http server Running on http://:8081
2017/05/16 23:02:43 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:02:43 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:02:43 [D] [factoryController.go:102] MainController.getGroups, groupJson:, 
2017/05/16 23:03:13 [I] [asm_amd64.s:2086] http server Running on http://:8081
2017/05/16 23:03:16 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:03:16 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:03:16 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:04:15 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:04:15 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:04:15 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:10:10 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:10:10 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:10:10 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:12:23 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:12:23 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:12:23 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:13:49 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:13:49 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:13:49 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:17:39 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:17:39 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线}] 
2017/05/16 23:17:39 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线, 
2017/05/16 23:22:20 [D] [factoryController.go:50] MainController requestBody:{"Factory":"c","Other":"排产=1345\u0026切长=1234\u0026本班累计=12345\u00261车车速=120\u0026合格=666\u0026车速=180\u0026本班剩余=1000\u00262车车速=130\u0026剩余=2222\u0026平均=160\u0026行车数量=128\u00263车车速=125\u0026不良品=888\u0026行机时间=4567\u0026行机次数=56\u0026生产损耗=25%\u0026开工时间=2017-03-13 08:08\u0026时间=2017-03-13 08:08\u0026班组=A\u0026修边损耗=20%","Time":"","Class":"","Group":"一号线"} 
2017/05/16 23:22:20 [D] [factoryController.go:64] MainController.Post, id: 4 
2017/05/16 23:22:20 [D] [factoryController.go:65] MainController.Post, created: false 
2017/05/16 23:22:20 [D] [factoryController.go:50] MainController requestBody:{"Factory":"c","Other":"排产=1234\u0026切长=1234\u0026本班累计=12345\u00261车车速=120\u0026合格=666\u0026车速=180\u0026本班剩余=1000\u00262车车速=130\u0026剩余=2222\u0026平均=160\u0026行车数量=128\u00263车车速=125\u0026不良品=888\u0026行机时间=4567\u0026行机次数=56\u0026生产损耗=25%\u0026开工时间=2017-03-13 08:08\u0026时间=2017-03-13 08:08\u0026班组=A\u0026修边损耗=20%","Time":"","Class":"","Group":"二号线"} 
2017/05/16 23:22:20 [D] [factoryController.go:64] MainController.Post, id: 5 
2017/05/16 23:22:20 [D] [factoryController.go:65] MainController.Post, created: true 
2017/05/16 23:22:20 [D] [histroyController.go:49] HistoryController requestBody:{"Factory":"纸箱厂","Other":"开工时间=2016-10-20 07:48:34\u0026完成时间=2016-10-20 14:17:28\u0026工作时间=389\u0026停机时间=0.52\u0026停机次数=7\u0026平均车速=100\u0026平均门幅=1265\u0026订单笔数=287\u0026换楞次数=20\u0026累计米数=39626\u0026合格米数=38709\u0026累计面积=50132\u0026合格面积=48966\u0026累计重量(kg)=30789\u0026合格重量(kg)=30060\u0026累计修边(m2)=1876\u0026累计修边(kg)=1011\u0026修边比例(%)=3.72","Time":"2016-10-20","Class":"D","Group":"一号线"} 
2017/05/16 23:22:20 [D] [histroyController.go:49] HistoryController requestBody:{"Factory":"纸箱厂","Other":"开工时间=2016-10-20 07:48:34\u0026完成时间=2016-10-20 14:17:28\u0026工作时间=389\u0026停机时间=0.52\u0026停机次数=7\u0026平均车速=100\u0026平均门幅=1265\u0026订单笔数=287\u0026换楞次数=20\u0026累计米数=39626\u0026合格米数=38709\u0026累计面积=50132\u0026合格面积=48966\u0026累计重量(kg)=30789\u0026合格重量(kg)=30060\u0026累计修边(m2)=1876\u0026累计修边(kg)=1011\u0026修边比例(%)=3.72","Time":"2016-10-20","Class":"D","Group":"二号线"} 
2017/05/16 23:22:25 [D] [factoryController.go:50] MainController requestBody:{"Factory":"c","Other":"排产=1345\u0026切长=1234\u0026本班累计=12345\u00261车车速=120\u0026合格=666\u0026车速=180\u0026本班剩余=1000\u00262车车速=130\u0026剩余=2222\u0026平均=160\u0026行车数量=128\u00263车车速=125\u0026不良品=888\u0026行机时间=4567\u0026行机次数=56\u0026生产损耗=25%\u0026开工时间=2017-03-13 08:08\u0026时间=2017-03-13 08:08\u0026班组=A\u0026修边损耗=20%","Time":"","Class":"","Group":"一号线"} 
2017/05/16 23:22:25 [D] [factoryController.go:64] MainController.Post, id: 4 
2017/05/16 23:22:25 [D] [factoryController.go:65] MainController.Post, created: false 
2017/05/16 23:22:25 [D] [factoryController.go:50] MainController requestBody:{"Factory":"c","Other":"排产=1234\u0026切长=1234\u0026本班累计=12345\u00261车车速=120\u0026合格=666\u0026车速=180\u0026本班剩余=1000\u00262车车速=130\u0026剩余=2222\u0026平均=160\u0026行车数量=128\u00263车车速=125\u0026不良品=888\u0026行机时间=4567\u0026行机次数=56\u0026生产损耗=25%\u0026开工时间=2017-03-13 08:08\u0026时间=2017-03-13 08:08\u0026班组=A\u0026修边损耗=20%","Time":"","Class":"","Group":"二号线"} 
2017/05/16 23:22:25 [D] [factoryController.go:64] MainController.Post, id: 5 
2017/05/16 23:22:25 [D] [factoryController.go:65] MainController.Post, created: false 
2017/05/16 23:22:25 [D] [histroyController.go:49] HistoryController requestBody:{"Factory":"纸箱厂","Other":"开工时间=2016-10-20 07:48:34\u0026完成时间=2016-10-20 14:17:28\u0026工作时间=389\u0026停机时间=0.52\u0026停机次数=7\u0026平均车速=100\u0026平均门幅=1265\u0026订单笔数=287\u0026换楞次数=20\u0026累计米数=39626\u0026合格米数=38709\u0026累计面积=50132\u0026合格面积=48966\u0026累计重量(kg)=30789\u0026合格重量(kg)=30060\u0026累计修边(m2)=1876\u0026累计修边(kg)=1011\u0026修边比例(%)=3.72","Time":"2016-10-20","Class":"D","Group":"一号线"} 
2017/05/16 23:22:25 [D] [histroyController.go:49] HistoryController requestBody:{"Factory":"纸箱厂","Other":"开工时间=2016-10-20 07:48:34\u0026完成时间=2016-10-20 14:17:28\u0026工作时间=389\u0026停机时间=0.52\u0026停机次数=7\u0026平均车速=100\u0026平均门幅=1265\u0026订单笔数=287\u0026换楞次数=20\u0026累计米数=39626\u0026合格米数=38709\u0026累计面积=50132\u0026合格面积=48966\u0026累计重量(kg)=30789\u0026合格重量(kg)=30060\u0026累计修边(m2)=1876\u0026累计修边(kg)=1011\u0026修边比例(%)=3.72","Time":"2016-10-20","Class":"D","Group":"二号线"} 
2017/05/16 23:22:57 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:22:57 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线}] 
2017/05/16 23:22:57 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线,二号线, 
2017/05/16 23:23:41 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:23:41 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线}] 
2017/05/16 23:23:41 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线,二号线, 
2017/05/16 23:50:04 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:50:05 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线}] 
2017/05/16 23:50:05 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线,二号线, 
2017/05/16 23:50:06 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:50:06 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:50:06 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:50:06 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:50:14 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:50:14 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:50:14 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:50:14 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:50:19 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:50:19 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:50:19 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:50:19 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:50:22 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:50:22 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:50:22 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:50:22 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:51:02 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:51:02 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:51:02 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:51:02 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:51:08 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:51:08 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:51:08 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:51:08 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:51:30 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:51:30 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:51:30 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:51:30 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:54:09 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:54:09 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线}] 
2017/05/16 23:54:09 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线,二号线, 
2017/05/16 23:56:00 [D] [factoryController.go:83] MainController.getGroups, factory: c 
2017/05/16 23:56:00 [D] [factoryController.go:92] MainController.getGroups, factories [{4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线}] 
2017/05/16 23:56:00 [D] [factoryController.go:102] MainController.getGroups, groupJson:一号线,二号线, 
2017/05/16 23:56:01 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:01 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:56:01 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:56:01 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:56:07 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:07 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:56:07 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:56:07 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:56:08 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:08 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:56:08 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:56:08 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:56:14 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:14 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:56:14 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:56:14 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:56:17 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:17 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:56:17 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:56:17 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:56:23 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:23 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:56:23 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:56:23 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:56:29 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:29 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:56:29 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:56:29 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:56:33 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:56:33 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:56:33 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:56:33 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:57:24 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:57:24 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:57:24 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:57:24 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:58:08 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:58:08 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:58:08 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:58:08 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:58:14 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:58:14 [D] [factoryController.go:22] mainController.get, group: 二号线 
2017/05/16 23:58:14 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  二号线} 
2017/05/16 23:58:14 [D] [factoryController.go:38] MainController.Get, after query factory: {5 c 排产=1234&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 二号线} 
2017/05/16 23:58:19 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:58:19 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:58:19 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
2017/05/16 23:58:19 [D] [factoryController.go:38] MainController.Get, after query factory: {4 c 排产=1345&切长=1234&本班累计=12345&1车车速=120&合格=666&车速=180&本班剩余=1000&2车车速=130&剩余=2222&平均=160&行车数量=128&3车车速=125&不良品=888&行机时间=4567&行机次数=56&生产损耗=25%&开工时间=2017-03-13 08:08&时间=2017-03-13 08:08&班组=A&修边损耗=20% 一号线} 
2017/05/16 23:58:23 [D] [factoryController.go:21] mainController.get, factory: c 
2017/05/16 23:58:23 [D] [factoryController.go:22] mainController.get, group: 一号线 
2017/05/16 23:58:23 [D] [factoryController.go:31] MainController.Get, before query factory: {0 c  一号线} 
